#doc source pos typeindex type topic
#alpha : 0.07588863700944166 0.08252461808819693 0.02465189813184513 0.06883597910497363 0.1008975006436197 0.07226123601494343 0.17483335339433567 0.09635722697254803 0.1202292566554013 0.13154458014074033 0.06523519113294725 0.12859450590605384 0.14085505988809907 0.09451530750339134 0.06214366374082367 0.09427541544661898 0.1224233145430571 0.11341160341208258 0.04545868939718924 0.17717228499814913 0.11298367259690491 0.06311464863082268 0.10822377894060063 0.09969158547575743 0.1088782320245267 0.1571849957621863 0.0510603614084028 0.08701975301120149 0.07942729675625342 0.04955354691597576 0.06825062507902484 0.06860437573833209 0.07058946507059928 0.04840050301296665 0.09461096184851571 0.0763346859039285 0.153594778306716 0.09055369394789708 0.082665255035894 0.07302074121236975 0.05095529949286401 0.09885313462677224 0.094317667829873 0.12636391294490376 0.0685987767811533 0.10509716588645605 0.11443714675714756 0.07643935761637204 0.06222379334657256 0.06574820833298438 0.051208428843817766 0.05031422539636882 0.09115287387773598 0.09010407073791316 0.06618026390379048 0.05380819274356734 0.08622118137304537 0.09260564374619171 0.058813663128003 0.06653989762530985 0.11108766012568924 0.09419726432817434 0.08839392783607226 0.045359074133015403 0.023299110200213614 0.02215107173789275 0.10347595999412112 0.04318283409039461 0.06175301323500136 0.1446142050237515 0.06705935744077356 0.08671098249034531 0.17089043988102698 0.08274447087615747 0.05424675428123052 0.1650235544883526 0.05870190582371312 0.07963739852627111 0.1263623898905193 0.08206304327458881 0.0886317111398562 0.06330716139076475 0.07908395457035526 0.06277220054195641 0.07297784676607165 0.053267928244920854 0.06589642036838819 0.12006492300198604 0.13413933629873775 0.08059198725577733 0.09939537370671073 0.09688404212879229 0.11333361418070949 0.08749223098959272 0.10026170737147835 0.1532793779237251 0.10215465932621706 0.08123049625084171 0.05709590527266362 0.045115740920796565 
#beta : 0.008121856907500622
847 ../../data/input/txt/1761.txt 13 524 cluster 60
847 ../../data/input/txt/1761.txt 14 5245 supplants 53
847 ../../data/input/txt/1761.txt 15 5104 balm 78
848 ../../data/input/txt/1762.txt 0 120 there's 24
848 ../../data/input/txt/1762.txt 1 5246 burgoyne 32
848 ../../data/input/txt/1762.txt 2 5247 beast 1
848 ../../data/input/txt/1762.txt 3 1170 put 12
848 ../../data/input/txt/1762.txt 4 1920 work 48
848 ../../data/input/txt/1762.txt 5 5248 "sunset 1
848 ../../data/input/txt/1762.txt 6 5249 sounds 24
848 ../../data/input/txt/1762.txt 7 2327 majestic 48
848 ../../data/input/txt/1762.txt 8 7 solemn 86
848 ../../data/input/txt/1762.txt 9 4693 war 32
848 ../../data/input/txt/1762.txt 10 4489 comprehend 76
848 ../../data/input/txt/1762.txt 11 190 chastened 34
848 ../../data/input/txt/1762.txt 12 2535 stare 29
849 ../../data/input/txt/1763.txt 0 4848 fearing 78
849 ../../data/input/txt/1763.txt 1 1075 fear 78
849 ../../data/input/txt/1763.txt 2 4848 fearing 78
849 ../../data/input/txt/1763.txt 3 11 made 78
849 ../../data/input/txt/1763.txt 4 28 fair 41
849 ../../data/input/txt/1763.txt 5 5250 fitting 78
849 ../../data/input/txt/1763.txt 6 5251 dismay 78
849 ../../data/input/txt/1763.txt 7 5250 fitting 78
849 ../../data/input/txt/1763.txt 8 357 'tis 78
849 ../../data/input/txt/1763.txt 9 3057 harder 78
849 ../../data/input/txt/1763.txt 10 2434 knowing 78
849 ../../data/input/txt/1763.txt 11 3062 due 78
849 ../../data/input/txt/1763.txt 12 2434 knowing 78
849 ../../data/input/txt/1763.txt 13 1221 utmost 78
849 ../../data/input/txt/1763.txt 14 2627 terribler 78
849 ../../data/input/txt/1763.txt 15 1331 wearing 78
850 ../../data/input/txt/1764.txt 0 4848 fearing 78
850 ../../data/input/txt/1764.txt 1 1075 fear 78
850 ../../data/input/txt/1764.txt 2 4848 fearing 78
850 ../../data/input/txt/1764.txt 3 11 made 78
850 ../../data/input/txt/1764.txt 4 28 fair 41
850 ../../data/input/txt/1764.txt 5 5250 fitting 78
850 ../../data/input/txt/1764.txt 6 5251 dismay 78
850 ../../data/input/txt/1764.txt 7 5250 fitting 78
850 ../../data/input/txt/1764.txt 8 357 'tis 78
850 ../../data/input/txt/1764.txt 9 3057 harder 78
850 ../../data/input/txt/1764.txt 10 2434 knowing 78
850 ../../data/input/txt/1764.txt 11 3062 due 78
850 ../../data/input/txt/1764.txt 12 2434 knowing 78
850 ../../data/input/txt/1764.txt 13 1221 utmost 17
850 ../../data/input/txt/1764.txt 14 2627 terribler 78
850 ../../data/input/txt/1764.txt 15 1331 wearing 78
851 ../../data/input/txt/1765.txt 0 4469 secrets 11
851 ../../data/input/txt/1765.txt 1 4392 slink 6
851 ../../data/input/txt/1765.txt 2 1842 god's 46
851 ../../data/input/txt/1765.txt 3 753 word 11
851 ../../data/input/txt/1765.txt 4 5252 trillion 36
851 ../../data/input/txt/1765.txt 5 2601 years 45
851 ../../data/input/txt/1765.txt 6 5253 niggardly 77
851 ../../data/input/txt/1765.txt 7 54 make 50
851 ../../data/input/txt/1765.txt 8 2535 stare 29
851 ../../data/input/txt/1765.txt 9 411 sweet 46
851 ../../data/input/txt/1765.txt 10 2575 beneath 46
851 ../../data/input/txt/1765.txt 11 1315 compare 46
852 ../../data/input/txt/1766.txt 0 868 notice 79
852 ../../data/input/txt/1766.txt 1 2664 called 69
852 ../../data/input/txt/1766.txt 2 1289 spring 4
852 ../../data/input/txt/1766.txt 3 5254 month 4
852 ../../data/input/txt/1766.txt 4 1170 put 49
852 ../../data/input/txt/1766.txt 5 100 thy 75
852 ../../data/input/txt/1766.txt 6 2742 hoary 32
852 ../../data/input/txt/1766.txt 7 1920 work 48
852 ../../data/input/txt/1766.txt 8 5255 rosy 4
852 ../../data/input/txt/1766.txt 9 1999 chair 74
852 ../../data/input/txt/1766.txt 10 262 house 4
852 ../../data/input/txt/1766.txt 11 476 flowers 7
852 ../../data/input/txt/1766.txt 12 855 birds 4
852 ../../data/input/txt/1766.txt 13 5256 enamor 7
852 ../../data/input/txt/1766.txt 14 142 care 49
852 ../../data/input/txt/1766.txt 15 5257 salary 7
852 ../../data/input/txt/1766.txt 16 515 longest 43
852 ../../data/input/txt/1766.txt 17 5258 bier 75
853 ../../data/input/txt/1767.txt 0 531 dear 4
853 ../../data/input/txt/1767.txt 1 2820 march 4
853 ../../data/input/txt/1767.txt 2 4472 glad 94
853 ../../data/input/txt/1767.txt 3 5059 hoped 84
853 ../../data/input/txt/1767.txt 4 1170 put 89
853 ../../data/input/txt/1767.txt 5 1768 hat 6
853 ../../data/input/txt/1767.txt 6 3641 walked 88
853 ../../data/input/txt/1767.txt 7 3531 breath 9
853 ../../data/input/txt/1767.txt 8 531 dear 4
853 ../../data/input/txt/1767.txt 9 2820 march 4
853 ../../data/input/txt/1767.txt 10 223 rest 92
853 ../../data/input/txt/1767.txt 11 413 leave 43
853 ../../data/input/txt/1767.txt 12 2820 march 4
853 ../../data/input/txt/1767.txt 13 5259 stairs 92
853 ../../data/input/txt/1767.txt 14 855 birds 4
853 ../../data/input/txt/1767.txt 15 5260 maples 75
853 ../../data/input/txt/1767.txt 16 224 knew 92
853 ../../data/input/txt/1767.txt 17 159 coming 4
853 ../../data/input/txt/1767.txt 18 1015 declare 98
853 ../../data/input/txt/1767.txt 19 172 red 88
853 ../../data/input/txt/1767.txt 20 659 faces 12
853 ../../data/input/txt/1767.txt 21 217 grew 69
853 ../../data/input/txt/1767.txt 22 2820 march 4
853 ../../data/input/txt/1767.txt 23 5261 forgive 75
853 ../../data/input/txt/1767.txt 24 339 hills 6
853 ../../data/input/txt/1767.txt 25 804 left 12
853 ../../data/input/txt/1767.txt 26 1611 hue 31
853 ../../data/input/txt/1767.txt 27 584 purple 4
853 ../../data/input/txt/1767.txt 28 5262 suitable 14
853 ../../data/input/txt/1767.txt 29 4405 knocks 29
853 ../../data/input/txt/1767.txt 30 2133 april 4
853 ../../data/input/txt/1767.txt 31 2146 lock 43
853 ../../data/input/txt/1767.txt 32 831 door 43
853 ../../data/input/txt/1767.txt 33 3335 pursued 4
853 ../../data/input/txt/1767.txt 34 1295 stayed 33
853 ../../data/input/txt/1767.txt 35 2597 call 25
853 ../../data/input/txt/1767.txt 36 1571 occupied 4
853 ../../data/input/txt/1767.txt 37 5263 trifles 55
853 ../../data/input/txt/1767.txt 38 5264 trivial 29
853 ../../data/input/txt/1767.txt 39 1580 blame 88
853 ../../data/input/txt/1767.txt 40 531 dear 4
853 ../../data/input/txt/1767.txt 41 2866 praise 89
853 ../../data/input/txt/1767.txt 42 2866 praise 89
853 ../../data/input/txt/1767.txt 43 5265 mere 92
853 ../../data/input/txt/1767.txt 44 1580 blame 88
854 ../../data/input/txt/1768.txt 0 3326 continents 90
854 ../../data/input/txt/1768.txt 1 5131 expire 90
854 ../../data/input/txt/1768.txt 2 810 giants 9
854 ../../data/input/txt/1768.txt 3 5266 discarded 81
854 ../../data/input/txt/1768.txt 4 5267 promoted 22
854 ../../data/input/txt/1768.txt 5 1146 endure 25
855 ../../data/input/txt/1769.txt 0 667 slow 69
855 ../../data/input/txt/1769.txt 1 1510 feed 62
855 ../../data/input/txt/1769.txt 2 1325 thyself 75
855 ../../data/input/txt/1769.txt 3 135 opon 62
855 ../../data/input/txt/1769.txt 4 2805 rare 62
855 ../../data/input/txt/1769.txt 5 136 approach 62
855 ../../data/input/txt/1769.txt 6 4458 rapid 62
855 ../../data/input/txt/1769.txt 7 5268 competing 62
855 ../../data/input/txt/1769.txt 8 3320 prevail 62
855 ../../data/input/txt/1769.txt 9 135 opon 62
855 ../../data/input/txt/1769.txt 10 1127 coach 62
855 ../../data/input/txt/1769.txt 11 863 timid 82
855 ../../data/input/txt/1769.txt 12 1786 final 69
855 ../../data/input/txt/1769.txt 13 73 eye 62
855 ../../data/input/txt/1769.txt 14 5269 determine 62
855 ../../data/input/txt/1769.txt 15 27 thee 75
855 ../../data/input/txt/1769.txt 16 5270 amiss 62
855 ../../data/input/txt/1769.txt 17 138 boldly 62
855 ../../data/input/txt/1769.txt 18 5271 paid'st 62
855 ../../data/input/txt/1769.txt 19 1036 price 62
855 ../../data/input/txt/1769.txt 20 5272 redemption 69
855 ../../data/input/txt/1769.txt 21 5273 kiss 62
856 ../../data/input/txt/177.txt 0 376 days 38
856 ../../data/input/txt/177.txt 1 855 birds 38
856 ../../data/input/txt/177.txt 2 274 back 38
856 ../../data/input/txt/177.txt 3 2967 backward 38
856 ../../data/input/txt/177.txt 4 376 days 38
856 ../../data/input/txt/177.txt 5 1342 skies 38
856 ../../data/input/txt/177.txt 6 326 resume 38
856 ../../data/input/txt/177.txt 7 5183 sophistries 38
856 ../../data/input/txt/177.txt 8 1299 june 38
856 ../../data/input/txt/177.txt 9 589 blue 38
856 ../../data/input/txt/177.txt 10 1724 gold 38
856 ../../data/input/txt/177.txt 11 402 mistake 38
856 ../../data/input/txt/177.txt 12 1595 fraud 38
856 ../../data/input/txt/177.txt 13 5184 cheat 38
856 ../../data/input/txt/177.txt 14 100 thy 38
856 ../../data/input/txt/177.txt 15 5185 plausibility 38
856 ../../data/input/txt/177.txt 16 5186 induces 38
856 ../../data/input/txt/177.txt 17 374 till 77
856 ../../data/input/txt/177.txt 18 5187 ranks 38
856 ../../data/input/txt/177.txt 19 4929 seeds 38
856 ../../data/input/txt/177.txt 20 884 witness 38
856 ../../data/input/txt/177.txt 21 143 bear 38
856 ../../data/input/txt/177.txt 22 205 softly 38
856 ../../data/input/txt/177.txt 23 509 thro 38
856 ../../data/input/txt/177.txt 24 1492 altered 38
856 ../../data/input/txt/177.txt 25 24 air 38
856 ../../data/input/txt/177.txt 26 5189 hurries 38
856 ../../data/input/txt/177.txt 27 863 timid 38
856 ../../data/input/txt/177.txt 28 3106 leaf 38
856 ../../data/input/txt/177.txt 29 1095 sacrament 38
856 ../../data/input/txt/177.txt 30 376 days 38
856 ../../data/input/txt/177.txt 31 5190 communion 38
856 ../../data/input/txt/177.txt 32 1434 haze 38
856 ../../data/input/txt/177.txt 33 1421 permit 38
856 ../../data/input/txt/177.txt 34 2036 join 38
856 ../../data/input/txt/177.txt 35 100 thy 38
856 ../../data/input/txt/177.txt 36 5191 sacred 38
856 ../../data/input/txt/177.txt 37 5192 emblems 38
856 ../../data/input/txt/177.txt 38 1271 partake 38
856 ../../data/input/txt/177.txt 39 100 thy 38
856 ../../data/input/txt/177.txt 40 4661 consecrated 38
856 ../../data/input/txt/177.txt 41 3915 bread 38
856 ../../data/input/txt/177.txt 42 127 thine 38
856 ../../data/input/txt/177.txt 43 355 immortal 38
856 ../../data/input/txt/177.txt 44 305 wine 38
857 ../../data/input/txt/1770.txt 0 667 slow 93
857 ../../data/input/txt/1770.txt 1 1510 feed 62
857 ../../data/input/txt/1770.txt 2 1325 thyself 75
857 ../../data/input/txt/1770.txt 3 135 opon 62
857 ../../data/input/txt/1770.txt 4 2805 rare 62
857 ../../data/input/txt/1770.txt 5 136 approach 62
857 ../../data/input/txt/1770.txt 6 4458 rapid 62
857 ../../data/input/txt/1770.txt 7 5268 competing 62
857 ../../data/input/txt/1770.txt 8 3320 prevail 62
857 ../../data/input/txt/1770.txt 9 135 opon 62
857 ../../data/input/txt/1770.txt 10 1127 coach 62
857 ../../data/input/txt/1770.txt 11 863 timid 17
857 ../../data/input/txt/1770.txt 12 5274 testing 18
857 ../../data/input/txt/1770.txt 13 73 eye 62
857 ../../data/input/txt/1770.txt 14 5269 determine 62
857 ../../data/input/txt/1770.txt 15 27 thee 75
857 ../../data/input/txt/1770.txt 16 5270 amiss 62
857 ../../data/input/txt/1770.txt 17 138 boldly 62
857 ../../data/input/txt/1770.txt 18 5271 paid'st 62
857 ../../data/input/txt/1770.txt 19 1036 price 62
857 ../../data/input/txt/1770.txt 20 5272 redemption 90
857 ../../data/input/txt/1770.txt 21 5273 kiss 62
858 ../../data/input/txt/1771.txt 0 5096 vastest 25
858 ../../data/input/txt/1771.txt 1 635 earthly 59
858 ../../data/input/txt/1771.txt 2 5275 shrunken 66
858 ../../data/input/txt/1771.txt 3 46 small 66
858 ../../data/input/txt/1771.txt 4 5276 defaulting 66
858 ../../data/input/txt/1771.txt 5 452 face 25
858 ../../data/input/txt/1771.txt 6 5277 pall 44
859 ../../data/input/txt/1772.txt 0 1584 surprise 17
859 ../../data/input/txt/1772.txt 1 5278 thrilling 66
859 ../../data/input/txt/1772.txt 2 4412 pungent 22
859 ../../data/input/txt/1772.txt 3 135 opon 57
859 ../../data/input/txt/1772.txt 4 5279 tasteless 22
859 ../../data/input/txt/1772.txt 5 3706 meat 34
859 ../../data/input/txt/1772.txt 6 4699 acrid 66
859 ../../data/input/txt/1772.txt 7 5280 combined 51
859 ../../data/input/txt/1772.txt 8 5281 edible 45
860 ../../data/input/txt/1773.txt 0 270 hear 25
860 ../../data/input/txt/1773.txt 1 886 dead 12
860 ../../data/input/txt/1773.txt 2 5282 afresh 94
860 ../../data/input/txt/1773.txt 3 5283 annihilating 94
860 ../../data/input/txt/1773.txt 4 4554 mightiest 78
860 ../../data/input/txt/1773.txt 5 2507 mighty 4
860 ../../data/input/txt/1773.txt 6 2936 daily 4
860 ../../data/input/txt/1773.txt 7 390 mind 34
860 ../../data/input/txt/1773.txt 8 997 tilling 42
860 ../../data/input/txt/1773.txt 9 167 it's 6
860 ../../data/input/txt/1773.txt 10 5203 madness 12
860 ../../data/input/txt/1773.txt 11 5284 yawning 77
860 ../../data/input/txt/1773.txt 12 1354 consciousness 12
860 ../../data/input/txt/1773.txt 13 5285 beliefs 12
860 ../../data/input/txt/1773.txt 14 5286 bandaged 78
860 ../../data/input/txt/1773.txt 15 3559 tongue 4
860 ../../data/input/txt/1773.txt 16 1250 told 12
860 ../../data/input/txt/1773.txt 17 2678 tone 59
860 ../../data/input/txt/1773.txt 18 5287 commensurate 59
860 ../../data/input/txt/1773.txt 19 4374 strike 12
860 ../../data/input/txt/1773.txt 20 886 dead 12
860 ../../data/input/txt/1773.txt 21 2749 bold 4
860 ../../data/input/txt/1773.txt 22 367 dare 78
860 ../../data/input/txt/1773.txt 23 3550 lonely 26
860 ../../data/input/txt/1773.txt 24 754 place 12
860 ../../data/input/txt/1773.txt 25 2240 awful 48
860 ../../data/input/txt/1773.txt 26 1354 consciousness 12
860 ../../data/input/txt/1773.txt 27 5288 deliberately 59
860 ../../data/input/txt/1773.txt 28 452 face 84
861 ../../data/input/txt/1774.txt 0 5289 schemes 86
861 ../../data/input/txt/1774.txt 1 580 die 88
861 ../../data/input/txt/1774.txt 2 2216 short 25
861 ../../data/input/txt/1774.txt 3 1123 afternoon 23
861 ../../data/input/txt/1774.txt 4 849 unknown 95
861 ../../data/input/txt/1774.txt 5 3010 concern 23
861 ../../data/input/txt/1774.txt 6 1203 lost 43
861 ../../data/input/txt/1774.txt 7 818 accident 61
861 ../../data/input/txt/1774.txt 8 5290 varied 63
861 ../../data/input/txt/1774.txt 9 5291 ribbon's 41
861 ../../data/input/txt/1774.txt 10 2522 width 43
861 ../../data/input/txt/1774.txt 11 4900 accustomed 53
861 ../../data/input/txt/1774.txt 12 1820 route 63
861 ../../data/input/txt/1774.txt 13 831 door 43
861 ../../data/input/txt/1774.txt 14 1332 unsuspecting 63
861 ../../data/input/txt/1774.txt 15 5292 horse 87
861 ../../data/input/txt/1774.txt 16 4773 tied 23
861 ../../data/input/txt/1774.txt 17 5293 surveying 23
862 ../../data/input/txt/1775.txt 0 2831 draw 91
862 ../../data/input/txt/1775.txt 1 2335 touch 35
862 ../../data/input/txt/1775.txt 2 5294 reservoir 57
863 ../../data/input/txt/1776.txt 0 4462 symptom 79
863 ../../data/input/txt/1776.txt 1 4818 gale 63
863 ../../data/input/txt/1776.txt 2 5251 dismay 78
863 ../../data/input/txt/1776.txt 3 167 it's 63
863 ../../data/input/txt/1776.txt 4 167 it's 72
863 ../../data/input/txt/1776.txt 5 452 face 78
863 ../../data/input/txt/1776.txt 6 5295 revelry 95
863 ../../data/input/txt/1776.txt 7 3603 houses 72
863 ../../data/input/txt/1776.txt 8 5296 firmer 41
863 ../../data/input/txt/1776.txt 9 617 root 27
863 ../../data/input/txt/1776.txt 10 5297 heavens 50
863 ../../data/input/txt/1776.txt 11 1269 found 42
863 ../../data/input/txt/1776.txt 12 1826 upper 63
863 ../../data/input/txt/1776.txt 13 4096 surfaces 27
863 ../../data/input/txt/1776.txt 14 21 things 53
863 ../../data/input/txt/1776.txt 15 2780 covert 66
863 ../../data/input/txt/1776.txt 16 968 ground 72
863 ../../data/input/txt/1776.txt 17 5298 mem'ry 27
863 ../../data/input/txt/1776.txt 18 5299 recall 79
863 ../../data/input/txt/1776.txt 19 1701 nature's 79
863 ../../data/input/txt/1776.txt 20 5300 sterling 27
863 ../../data/input/txt/1776.txt 21 5301 watch 49
863 ../../data/input/txt/1776.txt 22 2081 scant 80
863 ../../data/input/txt/1776.txt 23 1358 interval 58
863 ../../data/input/txt/1776.txt 24 1263 noise 72
863 ../../data/input/txt/1776.txt 25 3146 caught 79
863 ../../data/input/txt/1776.txt 26 5302 "we 66
863 ../../data/input/txt/1776.txt 27 5303 dreamed 4
863 ../../data/input/txt/1776.txt 28 5304 interrogates 58
863 ../../data/input/txt/1776.txt 29 3257 "good 58
863 ../../data/input/txt/1776.txt 30 5305 propound 79
864 ../../data/input/txt/1777.txt 0 5306 butterfly's 35
864 ../../data/input/txt/1777.txt 1 5307 assumption 23
864 ../../data/input/txt/1777.txt 2 2705 gown 90
864 ../../data/input/txt/1777.txt 3 5308 chrysoprase 23
864 ../../data/input/txt/1777.txt 4 4526 apartment 14
864 ../../data/input/txt/1777.txt 5 4316 hung 23
864 ../../data/input/txt/1777.txt 6 5309 unrolls 23
864 ../../data/input/txt/1777.txt 7 135 opon 23
864 ../../data/input/txt/1777.txt 8 5310 condescending 23
864 ../../data/input/txt/1777.txt 9 4269 descend 23
864 ../../data/input/txt/1777.txt 10 3491 buttercups 23
864 ../../data/input/txt/1777.txt 11 5311 england 23
864 ../../data/input/txt/1777.txt 12 162 town 23
865 ../../data/input/txt/1778.txt 0 5306 butterfly's 35
865 ../../data/input/txt/1778.txt 1 5307 assumption 23
865 ../../data/input/txt/1778.txt 2 2705 gown 1
865 ../../data/input/txt/1778.txt 3 5308 chrysoprase 23
865 ../../data/input/txt/1778.txt 4 5312 apartments 96
865 ../../data/input/txt/1778.txt 5 4316 hung 23
865 ../../data/input/txt/1778.txt 6 1123 afternoon 23
865 ../../data/input/txt/1778.txt 7 1170 put 12
865 ../../data/input/txt/1778.txt 8 5310 condescending 23
865 ../../data/input/txt/1778.txt 9 4269 descend 23
865 ../../data/input/txt/1778.txt 10 3491 buttercups 23
865 ../../data/input/txt/1778.txt 11 5311 england 23
865 ../../data/input/txt/1778.txt 12 162 town 23
866 ../../data/input/txt/1779.txt 0 1538 abject 51
866 ../../data/input/txt/1779.txt 1 2616 knee 51
866 ../../data/input/txt/1779.txt 2 5313 begged 47
866 ../../data/input/txt/1779.txt 3 5314 disparity 44
866 ../../data/input/txt/1779.txt 4 3915 bread 38
866 ../../data/input/txt/1779.txt 5 5315 resents 15
866 ../../data/input/txt/1779.txt 6 5316 bestowal 44
866 ../../data/input/txt/1779.txt 7 5317 obloquy 27
867 ../../data/input/txt/178.txt 0 376 days 38
867 ../../data/input/txt/178.txt 1 855 birds 38
867 ../../data/input/txt/178.txt 2 274 back 38
867 ../../data/input/txt/178.txt 3 246 parting 27
867 ../../data/input/txt/178.txt 4 376 days 38
867 ../../data/input/txt/178.txt 5 1342 skies 38
867 ../../data/input/txt/178.txt 6 326 resume 38
867 ../../data/input/txt/178.txt 7 5183 sophistries 38
867 ../../data/input/txt/178.txt 8 1299 june 38
867 ../../data/input/txt/178.txt 9 589 blue 38
867 ../../data/input/txt/178.txt 10 1724 gold 38
867 ../../data/input/txt/178.txt 11 402 mistake 38
868 ../../data/input/txt/1780.txt 0 681 ran 72
868 ../../data/input/txt/1780.txt 1 27 thee 75
868 ../../data/input/txt/1780.txt 2 1243 wait 72
868 ../../data/input/txt/1780.txt 3 5318 affronted 5
868 ../../data/input/txt/1780.txt 4 217 grew 69
868 ../../data/input/txt/1780.txt 5 211 drew 30
868 ../../data/input/txt/1780.txt 6 5319 whatsoe'er 28
868 ../../data/input/txt/1780.txt 7 4420 pace 37
868 ../../data/input/txt/1780.txt 8 1060 achieve 5
868 ../../data/input/txt/1780.txt 9 100 thy 75
868 ../../data/input/txt/1780.txt 10 452 face 28
868 ../../data/input/txt/1780.txt 11 727 general 8
868 ../../data/input/txt/1780.txt 12 850 grace 74
868 ../../data/input/txt/1780.txt 13 5320 allotted 75
868 ../../data/input/txt/1780.txt 14 5321 malignity 45
868 ../../data/input/txt/1780.txt 15 3866 mentioned 5
868 ../../data/input/txt/1780.txt 16 27 thee 75
868 ../../data/input/txt/1780.txt 17 5322 obliquity 78
868 ../../data/input/txt/1780.txt 18 4391 soonest 10
868 ../../data/input/txt/1780.txt 19 4824 share 74
868 ../../data/input/txt/1780.txt 20 5323 greed 89
868 ../../data/input/txt/1780.txt 21 5324 boasting 89
868 ../../data/input/txt/1780.txt 22 5325 premium 89
868 ../../data/input/txt/1780.txt 23 5326 basking 28
868 ../../data/input/txt/1780.txt 24 2290 bethleem 61
868 ../../data/input/txt/1780.txt 25 1425 ere 75
869 ../../data/input/txt/1781.txt 0 5327 abraham 88
869 ../../data/input/txt/1781.txt 1 579 kill 34
869 ../../data/input/txt/1781.txt 2 5328 distinctly 88
869 ../../data/input/txt/1781.txt 3 1250 told 92
869 ../../data/input/txt/1781.txt 4 5329 isaac 39
869 ../../data/input/txt/1781.txt 5 5327 abraham 88
869 ../../data/input/txt/1781.txt 6 5330 hesitation 39
869 ../../data/input/txt/1781.txt 7 5327 abraham 88
869 ../../data/input/txt/1781.txt 8 3263 complied 39
869 ../../data/input/txt/1781.txt 9 5331 flattered 22
869 ../../data/input/txt/1781.txt 10 3268 obeisance 39
869 ../../data/input/txt/1781.txt 11 1643 tyranny 62
869 ../../data/input/txt/1781.txt 12 5332 demurred 88
869 ../../data/input/txt/1781.txt 13 5329 isaac 39
869 ../../data/input/txt/1781.txt 14 1116 lived 88
869 ../../data/input/txt/1781.txt 15 297 tale 39
869 ../../data/input/txt/1781.txt 16 5333 moral 62
869 ../../data/input/txt/1781.txt 17 5334 mastiff 39
869 ../../data/input/txt/1781.txt 18 4570 manners 31
869 ../../data/input/txt/1781.txt 19 3320 prevail 88
870 ../../data/input/txt/1782.txt 0 5335 knock 10
870 ../../data/input/txt/1782.txt 1 5336 tremor 19
870 ../../data/input/txt/1782.txt 2 5337 caesars 82
870 ../../data/input/txt/1782.txt 3 156 home 46
870 ../../data/input/txt/1782.txt 4 3541 flee 8
870 ../../data/input/txt/1782.txt 5 5338 trod 87
870 ../../data/input/txt/1782.txt 6 5339 unthinking 93
870 ../../data/input/txt/1782.txt 7 2115 foot 19
870 ../../data/input/txt/1782.txt 8 5340 seceded 93
870 ../../data/input/txt/1782.txt 9 5341 summits 87
870 ../../data/input/txt/1782.txt 10 3296 centuries 22
870 ../../data/input/txt/1782.txt 11 2159 ago 72
870 ../../data/input/txt/1782.txt 12 5342 rend 6
870 ../../data/input/txt/1782.txt 13 5343 "how 48
871 ../../data/input/txt/1783.txt 0 1612 forgotten 0
871 ../../data/input/txt/1783.txt 1 2984 forgetting 93
871 ../../data/input/txt/1783.txt 2 3404 remembered 69
871 ../../data/input/txt/1783.txt 3 5344 safer 14
871 ../../data/input/txt/1783.txt 4 5345 miseries 14
871 ../../data/input/txt/1783.txt 5 4223 conjecture 14
871 ../../data/input/txt/1783.txt 6 2001 softer 97
871 ../../data/input/txt/1783.txt 7 940 wo 0
871 ../../data/input/txt/1783.txt 8 1473 fact 69
871 ../../data/input/txt/1783.txt 9 5346 iron 91
871 ../../data/input/txt/1783.txt 10 5347 hardened 14
872 ../../data/input/txt/1784.txt 0 5348 floss 94
872 ../../data/input/txt/1784.txt 1 1545 wont 29
872 ../../data/input/txt/1784.txt 2 4109 save 94
872 ../../data/input/txt/1784.txt 3 5349 rope 28
872 ../../data/input/txt/1784.txt 4 3642 notwithstanding 98
872 ../../data/input/txt/1784.txt 5 5349 rope 28
872 ../../data/input/txt/1784.txt 6 4639 souvenir 29
872 ../../data/input/txt/1784.txt 7 1904 beautiful 45
872 ../../data/input/txt/1784.txt 8 2864 step 94
872 ../../data/input/txt/1784.txt 9 5350 trough 91
872 ../../data/input/txt/1784.txt 10 5349 rope 28
872 ../../data/input/txt/1784.txt 11 5348 floss 94
872 ../../data/input/txt/1784.txt 12 5351 prices 45
872 ../../data/input/txt/1784.txt 13 5352 reasonable 28
873 ../../data/input/txt/1785.txt 0 5353 elisabeth 69
873 ../../data/input/txt/1785.txt 1 1250 told 92
873 ../../data/input/txt/1785.txt 2 5354 essex 68
873 ../../data/input/txt/1785.txt 3 5261 forgive 75
873 ../../data/input/txt/1785.txt 4 5355 clemency 6
873 ../../data/input/txt/1785.txt 5 5356 survive 98
873 ../../data/input/txt/1785.txt 6 5357 secondary 45
873 ../../data/input/txt/1785.txt 7 5358 succor 49
873 ../../data/input/txt/1785.txt 8 1465 trust 78
873 ../../data/input/txt/1785.txt 9 5359 partook 11
873 ../../data/input/txt/1785.txt 10 5360 suing 6
873 ../../data/input/txt/1785.txt 11 5354 essex 68
873 ../../data/input/txt/1785.txt 12 5361 reprieving 49
874 ../../data/input/txt/1786.txt 0 1996 pile 43
874 ../../data/input/txt/1786.txt 1 2601 years 75
874 ../../data/input/txt/1786.txt 2 42 high 46
874 ../../data/input/txt/1786.txt 3 5362 rising 75
874 ../../data/input/txt/1786.txt 4 5363 recollection's 94
874 ../../data/input/txt/1786.txt 5 2041 floor 47
874 ../../data/input/txt/1786.txt 6 5364 standing 21
