#doc source pos typeindex type topic
#alpha : 0.11873027123228272 0.2781160813082282 0.2517967203691911 0.387741443552646 0.25087882345732204 0.22511782785297377 0.14700339824236283 0.2393987943010137 0.3211201423870255 0.21561965082051585 0.2404330663347893 0.22577034270836122 0.18462944624556113 0.15167818421114068 0.2599141522984052 0.2819620772878223 0.251778410571001 0.1927612729078475 0.2964768866463462 0.20480549415867025 0.4033162999189583 0.27148442017804214 0.19764228049002092 0.31504437777781163 0.1653672877087818 0.424311801930779 0.19542557601931798 0.1969816690705476 0.29792972129962625 0.4024706513851768 0.4199210878324921 0.15963450732459836 0.19248968845245498 0.19861304233402016 0.32292557893718316 0.5653954143025128 0.1865856948445759 0.20388455624492383 0.35215347726975105 0.22471326374109504 0.2201590960066732 0.23286848950073058 0.17134637980760778 0.20117003176297607 0.20962451661316783 0.15536332849605147 0.15599787823007505 0.2974298739028 0.4021233447341108 0.19477656281269895 0.2046550733726276 0.13469676788844828 0.14248592109302374 0.28859799468783154 0.2189887978255573 0.25561763532576853 0.2620118753217262 0.24893628013328273 0.19062309520365622 0.2321346083175355 0.20845130713028362 0.2900757474272129 0.25685001413561337 0.3712169385993629 0.2568580601286684 0.30082852773175633 0.19731702590914788 0.25676515739644634 0.23390945262229915 0.3186006944624607 0.17433029308331804 0.27288540915235054 0.3501402155990495 0.3540816685399163 0.22182849187774875 0.17431127328549367 0.2195461931772371 0.3043229011069546 0.27658533752161246 0.22188471979157767 0.2267284234881789 0.28014565713903333 0.24473399590841746 0.2351521906833161 0.21352153824868425 0.23125297242128853 0.4569075721184063 0.22724823895433424 0.28696388210772644 0.32264074616130933 0.28009089399002146 0.3465637045390313 0.18728646985446545 0.30009267638648124 0.3120785074107185 0.27437878402580346 0.3730428019146742 0.20911081033704623 0.24828951707050081 0.244349099467586 
#beta : 0.00890133890127676
635 ../../data/input/txt/1693.txt 19 2913 remember 30
635 ../../data/input/txt/1693.txt 20 4577 penury 3
635 ../../data/input/txt/1693.txt 21 4877 toils 52
635 ../../data/input/txt/1693.txt 22 4878 freedom 56
635 ../../data/input/txt/1693.txt 23 3787 family 93
635 ../../data/input/txt/1693.txt 24 4879 restitution 97
635 ../../data/input/txt/1693.txt 25 4880 idolatry 37
636 ../../data/input/txt/1694.txt 0 4877 toils 52
636 ../../data/input/txt/1694.txt 1 4878 freedom 97
636 ../../data/input/txt/1694.txt 2 3787 family 93
636 ../../data/input/txt/1694.txt 3 4879 restitution 97
636 ../../data/input/txt/1694.txt 4 4880 idolatry 37
637 ../../data/input/txt/1695.txt 0 23 sea 61
637 ../../data/input/txt/1695.txt 1 1715 brook 61
637 ../../data/input/txt/1695.txt 2 1715 brook 61
637 ../../data/input/txt/1695.txt 3 641 grow 86
637 ../../data/input/txt/1695.txt 4 23 sea 61
637 ../../data/input/txt/1695.txt 5 23 sea 61
637 ../../data/input/txt/1695.txt 6 1715 brook 61
638 ../../data/input/txt/1699.txt 0 262 house 38
638 ../../data/input/txt/1699.txt 1 4529 furniture 6
638 ../../data/input/txt/1699.txt 2 4881 invited 74
638 ../../data/input/txt/1699.txt 3 732 dwell 94
638 ../../data/input/txt/1699.txt 4 4882 confiding 56
638 ../../data/input/txt/1699.txt 5 2113 guest 14
638 ../../data/input/txt/1699.txt 6 4883 consult 44
638 ../../data/input/txt/1699.txt 7 4884 raiment 58
638 ../../data/input/txt/1699.txt 8 4424 honor 6
638 ../../data/input/txt/1699.txt 9 4885 adequately 18
638 ../../data/input/txt/1699.txt 10 4886 dressed 6
638 ../../data/input/txt/1699.txt 11 1114 insures 94
638 ../../data/input/txt/1699.txt 12 914 men 94
638 ../../data/input/txt/1699.txt 13 4887 specifical 65
638 ../../data/input/txt/1699.txt 14 4633 adorn 6
638 ../../data/input/txt/1699.txt 15 4888 procuring 94
638 ../../data/input/txt/1699.txt 16 2341 perpetual 72
638 ../../data/input/txt/1699.txt 17 4889 drest 58
638 ../../data/input/txt/1699.txt 18 4890 dating 36
638 ../../data/input/txt/1699.txt 19 3243 sudden 66
638 ../../data/input/txt/1699.txt 20 4515 feast 7
639 ../../data/input/txt/170.txt 0 986 fading 64
639 ../../data/input/txt/170.txt 1 4255 immediately 59
639 ../../data/input/txt/170.txt 2 2213 fade 84
639 ../../data/input/txt/170.txt 3 359 dying 20
639 ../../data/input/txt/170.txt 4 4891 bury 18
639 ../../data/input/txt/170.txt 5 4201 shroud 52
639 ../../data/input/txt/170.txt 6 172 red 50
639 ../../data/input/txt/170.txt 7 307 sleep 55
639 ../../data/input/txt/170.txt 8 4892 proud 78
639 ../../data/input/txt/170.txt 9 786 shut 59
639 ../../data/input/txt/170.txt 10 73 eye 18
639 ../../data/input/txt/170.txt 11 552 good 28
639 ../../data/input/txt/170.txt 12 17 gentle 63
639 ../../data/input/txt/170.txt 13 1794 fellow 94
639 ../../data/input/txt/170.txt 14 914 men 94
639 ../../data/input/txt/170.txt 15 4893 presumes 37
639 ../../data/input/txt/170.txt 16 570 die 20
640 ../../data/input/txt/1700.txt 0 2241 statement 35
640 ../../data/input/txt/1700.txt 1 4894 unpretension 70
640 ../../data/input/txt/1700.txt 2 4895 stuns 95
640 ../../data/input/txt/1700.txt 3 4896 comprehension 53
640 ../../data/input/txt/1700.txt 4 224 knew 91
640 ../../data/input/txt/1700.txt 5 4897 lexicons 54
640 ../../data/input/txt/1700.txt 6 3080 speculation 4
640 ../../data/input/txt/1700.txt 7 4898 inanition 95
640 ../../data/input/txt/1700.txt 8 570 die 20
640 ../../data/input/txt/1700.txt 9 4656 philology 65
641 ../../data/input/txt/1702.txt 0 4670 pleased 96
641 ../../data/input/txt/1702.txt 1 570 die 20
641 ../../data/input/txt/1702.txt 2 11 made 77
641 ../../data/input/txt/1702.txt 3 761 ashamed 34
641 ../../data/input/txt/1702.txt 4 4899 valued 58
641 ../../data/input/txt/1702.txt 5 4900 devoid 82
641 ../../data/input/txt/1702.txt 6 616 satisfied 55
641 ../../data/input/txt/1702.txt 7 4255 immediately 63
641 ../../data/input/txt/1702.txt 8 2378 anguish 20
641 ../../data/input/txt/1702.txt 9 4901 stooped 34
641 ../../data/input/txt/1702.txt 10 3763 jealousy 82
642 ../../data/input/txt/1703.txt 0 4902 fain 26
642 ../../data/input/txt/1703.txt 1 570 die 20
642 ../../data/input/txt/1703.txt 2 11 made 77
642 ../../data/input/txt/1703.txt 3 4903 demeaned 98
642 ../../data/input/txt/1703.txt 4 4194 hoarded 95
642 ../../data/input/txt/1703.txt 5 836 unknown 91
642 ../../data/input/txt/1703.txt 6 616 satisfied 57
642 ../../data/input/txt/1703.txt 7 4255 immediately 59
642 ../../data/input/txt/1703.txt 8 2378 anguish 20
642 ../../data/input/txt/1703.txt 9 4901 stooped 41
642 ../../data/input/txt/1703.txt 10 3763 jealousy 97
643 ../../data/input/txt/1705.txt 0 21 things 64
643 ../../data/input/txt/1705.txt 1 357 thought 54
643 ../../data/input/txt/1705.txt 2 21 things 64
643 ../../data/input/txt/1705.txt 3 3637 peculiar 89
643 ../../data/input/txt/1705.txt 4 3837 industries 59
643 ../../data/input/txt/1705.txt 5 457 begun 56
643 ../../data/input/txt/1705.txt 6 2237 lands 65
643 ../../data/input/txt/1705.txt 7 357 thought 65
643 ../../data/input/txt/1705.txt 8 43 seek 4
643 ../../data/input/txt/1705.txt 9 1301 large 64
643 ../../data/input/txt/1705.txt 10 2199 run 65
643 ../../data/input/txt/1705.txt 11 3080 speculation 4
643 ../../data/input/txt/1705.txt 12 4904 ceded 37
643 ../../data/input/txt/1705.txt 13 4905 speculation's 37
643 ../../data/input/txt/1705.txt 14 4906 hoped 56
643 ../../data/input/txt/1705.txt 15 231 pause 37
643 ../../data/input/txt/1705.txt 16 3993 chivalry 41
643 ../../data/input/txt/1705.txt 17 4907 impassable 4
643 ../../data/input/txt/1705.txt 18 4908 logic 68
643 ../../data/input/txt/1705.txt 19 289 possibly 67
644 ../../data/input/txt/1708.txt 0 392 pondered 54
644 ../../data/input/txt/1708.txt 1 1233 told 47
644 ../../data/input/txt/1708.txt 2 660 accents 71
644 ../../data/input/txt/1708.txt 3 4909 terrible 75
644 ../../data/input/txt/1708.txt 4 1389 died 47
644 ../../data/input/txt/1708.txt 5 357 thought 65
644 ../../data/input/txt/1708.txt 6 4910 worse 71
644 ../../data/input/txt/1708.txt 7 498 demand 54
644 ../../data/input/txt/1708.txt 8 2854 doubtless 54
644 ../../data/input/txt/1708.txt 9 2577 answer 54
644 ../../data/input/txt/1708.txt 10 4911 readiness 53
644 ../../data/input/txt/1708.txt 11 4912 desired 54
644 ../../data/input/txt/1708.txt 12 355 friends 14
644 ../../data/input/txt/1708.txt 13 4913 ensue 71
644 ../../data/input/txt/1708.txt 14 383 start 54
644 ../../data/input/txt/1708.txt 15 1234 learn 89
644 ../../data/input/txt/1708.txt 16 676 fit 71
644 ../../data/input/txt/1708.txt 17 1450 altered 47
644 ../../data/input/txt/1708.txt 18 4914 frequently 9
644 ../../data/input/txt/1708.txt 19 4050 blush 54
644 ../../data/input/txt/1708.txt 20 526 behold 75
644 ../../data/input/txt/1708.txt 21 3691 event 73
644 ../../data/input/txt/1708.txt 22 4915 ineffable 54
644 ../../data/input/txt/1708.txt 23 4916 shunned 54
644 ../../data/input/txt/1708.txt 24 761 ashamed 54
644 ../../data/input/txt/1708.txt 25 323 miracle 54
645 ../../data/input/txt/1709.txt 0 392 pondered 54
645 ../../data/input/txt/1709.txt 1 3746 portentous 13
645 ../../data/input/txt/1709.txt 2 1233 told 2
645 ../../data/input/txt/1709.txt 3 3747 inference 13
645 ../../data/input/txt/1709.txt 4 4917 appalling 62
645 ../../data/input/txt/1709.txt 5 439 distance 2
645 ../../data/input/txt/1709.txt 6 4918 fortified 3
645 ../../data/input/txt/1709.txt 7 357 thought 41
645 ../../data/input/txt/1709.txt 8 4910 worse 71
645 ../../data/input/txt/1709.txt 9 498 demand 54
645 ../../data/input/txt/1709.txt 10 2854 doubtless 54
645 ../../data/input/txt/1709.txt 11 4919 felicity 54
645 ../../data/input/txt/1709.txt 12 4912 desired 54
645 ../../data/input/txt/1709.txt 13 355 friends 14
645 ../../data/input/txt/1709.txt 14 4913 ensue 71
645 ../../data/input/txt/1709.txt 15 383 start 54
645 ../../data/input/txt/1709.txt 16 47 find 3
645 ../../data/input/txt/1709.txt 17 676 fit 71
645 ../../data/input/txt/1709.txt 18 1450 altered 9
645 ../../data/input/txt/1709.txt 19 4914 frequently 9
645 ../../data/input/txt/1709.txt 20 4050 blush 54
645 ../../data/input/txt/1709.txt 21 1046 achieve 54
645 ../../data/input/txt/1709.txt 22 3691 event 13
645 ../../data/input/txt/1709.txt 23 4915 ineffable 54
645 ../../data/input/txt/1709.txt 24 4916 shunned 54
645 ../../data/input/txt/1709.txt 25 761 ashamed 54
645 ../../data/input/txt/1709.txt 26 323 miracle 54
646 ../../data/input/txt/171.txt 0 4920 watchers 60
646 ../../data/input/txt/171.txt 1 4921 hang 73
646 ../../data/input/txt/171.txt 2 135 opon 86
646 ../../data/input/txt/171.txt 3 573 east 69
646 ../../data/input/txt/171.txt 4 4922 beggars 1
646 ../../data/input/txt/171.txt 5 4923 revel 10
646 ../../data/input/txt/171.txt 6 4515 feast 31
646 ../../data/input/txt/171.txt 7 4924 savory 94
646 ../../data/input/txt/171.txt 8 4925 fancy 60
646 ../../data/input/txt/171.txt 9 4926 spread 83
646 ../../data/input/txt/171.txt 10 3381 brooks 99
646 ../../data/input/txt/171.txt 11 4927 deserts 10
646 ../../data/input/txt/171.txt 12 4725 babble 60
646 ../../data/input/txt/171.txt 13 409 sweet 83
646 ../../data/input/txt/171.txt 14 252 ear 73
646 ../../data/input/txt/171.txt 15 4928 beguiles 74
646 ../../data/input/txt/171.txt 16 3895 tired 8
646 ../../data/input/txt/171.txt 17 4929 watcher 83
646 ../../data/input/txt/171.txt 18 573 east 69
646 ../../data/input/txt/171.txt 19 3727 opens 69
646 ../../data/input/txt/171.txt 20 2012 lid 83
646 ../../data/input/txt/171.txt 21 4930 amethyst 69
646 ../../data/input/txt/171.txt 22 1639 lets 69
646 ../../data/input/txt/171.txt 23 4931 honored 8
646 ../../data/input/txt/171.txt 24 2113 guest 31
646 ../../data/input/txt/171.txt 25 4932 thirsty 8
646 ../../data/input/txt/171.txt 26 495 lips 82
646 ../../data/input/txt/171.txt 27 4933 flagons 70
646 ../../data/input/txt/171.txt 28 4934 pressed 39
646 ../../data/input/txt/171.txt 29 89 true 27
647 ../../data/input/txt/1710.txt 0 1462 cease 25
647 ../../data/input/txt/1710.txt 1 4935 smitten 10
647 ../../data/input/txt/1710.txt 2 2568 superfluous 5
647 ../../data/input/txt/1710.txt 3 1492 loss 76
647 ../../data/input/txt/1710.txt 4 4936 stricken 85
647 ../../data/input/txt/1710.txt 5 1489 privilege 20
647 ../../data/input/txt/1710.txt 6 4937 cherishes 11
648 ../../data/input/txt/1711.txt 0 2118 hope 14
648 ../../data/input/txt/1711.txt 1 4938 inspect 69
648 ../../data/input/txt/1711.txt 2 4214 basis 8
648 ../../data/input/txt/1711.txt 3 4939 craft 66
648 ../../data/input/txt/1711.txt 4 396 fictitious 65
648 ../../data/input/txt/1711.txt 5 4940 charter 70
648 ../../data/input/txt/1711.txt 6 4941 balked 1
648 ../../data/input/txt/1711.txt 7 4942 vastest 65
648 ../../data/input/txt/1711.txt 8 4943 instance 69
648 ../../data/input/txt/1711.txt 9 3382 renew 99
648 ../../data/input/txt/1711.txt 10 3626 felled 65
648 ../../data/input/txt/1711.txt 11 3937 assassin 80
648 ../../data/input/txt/1711.txt 12 1456 prosperity 80
649 ../../data/input/txt/1712.txt 0 2882 steps 23
649 ../../data/input/txt/1712.txt 1 4944 terse 26
649 ../../data/input/txt/1712.txt 2 2807 turns 74
649 ../../data/input/txt/1712.txt 3 4945 weak 37
649 ../../data/input/txt/1712.txt 4 4543 neighborly 95
649 ../../data/input/txt/1712.txt 5 3213 riding 73
649 ../../data/input/txt/1712.txt 6 886 window 49
649 ../../data/input/txt/1712.txt 7 4946 descry 73
649 ../../data/input/txt/1712.txt 8 3426 mention 60
649 ../../data/input/txt/1712.txt 9 4947 horses 68
650 ../../data/input/txt/1713.txt 0 742 place 86
650 ../../data/input/txt/1713.txt 1 4906 hoped 56
650 ../../data/input/txt/1713.txt 2 4309 hoping 77
650 ../../data/input/txt/1713.txt 3 815 seed 58
650 ../../data/input/txt/1713.txt 4 4948 disappointment 28
650 ../../data/input/txt/1713.txt 5 217 grew 72
650 ../../data/input/txt/1713.txt 6 2519 gay 78
650 ../../data/input/txt/1713.txt 7 1219 distant 56
650 ../../data/input/txt/1713.txt 8 4949 arrest 41
650 ../../data/input/txt/1713.txt 9 430 feet 63
650 ../../data/input/txt/1713.txt 10 67 walk 41
650 ../../data/input/txt/1713.txt 11 2554 plank 43
650 ../../data/input/txt/1713.txt 12 4950 balm 59
650 ../../data/input/txt/1713.txt 13 3565 lies 5
650 ../../data/input/txt/1713.txt 14 4951 escapeless 39
650 ../../data/input/txt/1713.txt 15 23 sea 61
650 ../../data/input/txt/1713.txt 16 1390 closed 16
651 ../../data/input/txt/1714.txt 0 4093 triumphant 33
651 ../../data/input/txt/1714.txt 1 224 knew 91
651 ../../data/input/txt/1714.txt 2 1793 met 91
651 ../../data/input/txt/1714.txt 3 4952 embarked 33
651 ../../data/input/txt/1714.txt 4 135 opon 63
651 ../../data/input/txt/1714.txt 5 2134 twig 33
651 ../../data/input/txt/1714.txt 6 372 till 93
651 ../../data/input/txt/1714.txt 7 3553 dominion 71
651 ../../data/input/txt/1714.txt 8 585 set 33
651 ../../data/input/txt/1714.txt 9 781 perish 67
651 ../../data/input/txt/1714.txt 10 526 behold 88
651 ../../data/input/txt/1714.txt 11 3617 sang 33
651 ../../data/input/txt/1714.txt 12 4953 competent 15
651 ../../data/input/txt/1714.txt 13 4231 retired 33
651 ../../data/input/txt/1714.txt 14 4954 resumed 33
651 ../../data/input/txt/1714.txt 15 4155 transitive 33
651 ../../data/input/txt/1714.txt 16 1257 estate 33
651 ../../data/input/txt/1714.txt 17 4955 delicious 33
651 ../../data/input/txt/1714.txt 18 805 accident 33
651 ../../data/input/txt/1714.txt 19 2175 finest 33
651 ../../data/input/txt/1714.txt 20 676 fit 71
652 ../../data/input/txt/1716.txt 0 4093 triumphant 33
652 ../../data/input/txt/1716.txt 1 224 knew 91
652 ../../data/input/txt/1716.txt 2 1793 met 93
652 ../../data/input/txt/1716.txt 3 4952 embarked 33
652 ../../data/input/txt/1716.txt 4 135 opon 63
652 ../../data/input/txt/1716.txt 5 2134 twig 33
652 ../../data/input/txt/1716.txt 6 372 till 93
652 ../../data/input/txt/1716.txt 7 3553 dominion 71
652 ../../data/input/txt/1716.txt 8 585 set 33
652 ../../data/input/txt/1716.txt 9 4326 famish 91
652 ../../data/input/txt/1716.txt 10 526 behold 88
652 ../../data/input/txt/1716.txt 11 4597 eminent 44
652 ../../data/input/txt/1716.txt 12 3617 sang 33
652 ../../data/input/txt/1716.txt 13 4956 scrutable 33
652 ../../data/input/txt/1716.txt 14 4046 intimate 85
652 ../../data/input/txt/1716.txt 15 4231 retired 33
652 ../../data/input/txt/1716.txt 16 4954 resumed 33
652 ../../data/input/txt/1716.txt 17 4155 transitive 33
652 ../../data/input/txt/1716.txt 18 1257 estate 88
652 ../../data/input/txt/1716.txt 19 4955 delicious 33
652 ../../data/input/txt/1716.txt 20 805 accident 33
652 ../../data/input/txt/1716.txt 21 2175 finest 33
652 ../../data/input/txt/1716.txt 22 676 fit 82
653 ../../data/input/txt/1718.txt 0 4957 frigate 28
654 ../../data/input/txt/1719.txt 0 4957 frigate 28
654 ../../data/input/txt/1719.txt 1 4040 book 85
654 ../../data/input/txt/1719.txt 2 2237 lands 65
654 ../../data/input/txt/1719.txt 3 4958 coursers 28
654 ../../data/input/txt/1719.txt 4 4835 page 17
654 ../../data/input/txt/1719.txt 5 4959 prancing 97
654 ../../data/input/txt/1719.txt 6 4960 poetry 26
654 ../../data/input/txt/1719.txt 7 4138 travel 9
654 ../../data/input/txt/1719.txt 8 2265 poorest 72
654 ../../data/input/txt/1719.txt 9 1810 offence 60
654 ../../data/input/txt/1719.txt 10 4961 toll 50
654 ../../data/input/txt/1719.txt 11 4056 frugal 2
654 ../../data/input/txt/1719.txt 12 4962 chariot 28
654 ../../data/input/txt/1719.txt 13 2952 bears 97
654 ../../data/input/txt/1719.txt 14 102 human 60
655 ../../data/input/txt/1721.txt 0 4963 traverse 90
655 ../../data/input/txt/1721.txt 1 2265 poorest 72
655 ../../data/input/txt/1721.txt 2 4964 oppress 24
655 ../../data/input/txt/1721.txt 3 4961 toll 50
655 ../../data/input/txt/1721.txt 4 4056 frugal 50
655 ../../data/input/txt/1721.txt 5 4962 chariot 73
655 ../../data/input/txt/1721.txt 6 2952 bears 97
655 ../../data/input/txt/1721.txt 7 102 human 60
656 ../../data/input/txt/1722.txt 0 568 power 56
656 ../../data/input/txt/1722.txt 1 4806 familiar 59
656 ../../data/input/txt/1722.txt 2 1040 growth 11
656 ../../data/input/txt/1722.txt 3 1219 distant 56
656 ../../data/input/txt/1722.txt 4 4965 bland 77
656 ../../data/input/txt/1722.txt 5 747 company 98
656 ../../data/input/txt/1722.txt 6 2653 escape 45
656 ../../data/input/txt/1722.txt 7 1336 consciousness 47
656 ../../data/input/txt/1722.txt 8 2933 clay 35
656 ../../data/input/txt/1722.txt 9 520 lean 59
656 ../../data/input/txt/1722.txt 10 1485 forward 68
656 ../../data/input/txt/1722.txt 11 1743 final 37
656 ../../data/input/txt/1722.txt 12 1698 glance 35
656 ../../data/input/txt/1722.txt 13 4966 disprove 67
657 ../../data/input/txt/1723.txt 0 4967 elijah's 56
657 ../../data/input/txt/1723.txt 1 4968 wagon 75
657 ../../data/input/txt/1723.txt 2 405 thill 62
657 ../../data/input/txt/1723.txt 3 4831 innocent 82
657 ../../data/input/txt/1723.txt 4 3181 wheel 73
657 ../../data/input/txt/1723.txt 5 4967 elijah's 56
657 ../../data/input/txt/1723.txt 6 4947 horses 68
657 ../../data/input/txt/1723.txt 7 4969 unique 19
657 ../../data/input/txt/1723.txt 8 4970 vehicle 62
657 ../../data/input/txt/1723.txt 9 4967 elijah's 56
657 ../../data/input/txt/1723.txt 10 2728 journey 63
657 ../../data/input/txt/1723.txt 11 4971 portray 75
657 ../../data/input/txt/1723.txt 12 1182 skill 82
657 ../../data/input/txt/1723.txt 13 1262 remain 56
657 ../../data/input/txt/1723.txt 14 1942 justified 89
657 ../../data/input/txt/1723.txt 15 4972 uncommon 44
657 ../../data/input/txt/1723.txt 16 2267 scene 25
658 ../../data/input/txt/1725.txt 0 791 left 38
658 ../../data/input/txt/1725.txt 1 354 immortal 57
658 ../../data/input/txt/1725.txt 2 1548 youth 99
658 ../../data/input/txt/1725.txt 3 497 low 49
658 ../../data/input/txt/1725.txt 4 1140 plain 29
658 ../../data/input/txt/1725.txt 5 25 hath 43
658 ../../data/input/txt/1725.txt 6 2618 retrospection 67
658 ../../data/input/txt/1725.txt 7 4973 ransomed 36
658 ../../data/input/txt/1725.txt 8 2536 years 38
658 ../../data/input/txt/1725.txt 9 2629 sequestered 28
658 ../../data/input/txt/1725.txt 10 718 decay 97
658 ../../data/input/txt/1725.txt 11 4974 canceled 20
658 ../../data/input/txt/1725.txt 12 171 dawn 79
658 ../../data/input/txt/1725.txt 13 4975 comprehensive 78
659 ../../data/input/txt/1726.txt 0 2707 history 9
659 ../../data/input/txt/1726.txt 1 4960 poetry 26
659 ../../data/input/txt/1726.txt 2 998 philosophy 68
659 ../../data/input/txt/1726.txt 3 1105 mystery 69
659 ../../data/input/txt/1726.txt 4 4976 shrewdly 80
659 ../../data/input/txt/1726.txt 5 640 speculate 1
659 ../../data/input/txt/1726.txt 6 3881 flutter 68
660 ../../data/input/txt/1727.txt 0 818 door 38
660 ../../data/input/txt/1727.txt 1 4977 easily 71
660 ../../data/input/txt/1727.txt 2 4115 supplied 75
660 ../../data/input/txt/1727.txt 3 3814 bread 57
660 ../../data/input/txt/1727.txt 4 1567 diviner 64
660 ../../data/input/txt/1727.txt 5 1009 thing 35
660 ../../data/input/txt/1727.txt 6 2348 disclosed 15
660 ../../data/input/txt/1727.txt 7 532 denied 96
661 ../../data/input/txt/1728.txt 0 2170 short 53
661 ../../data/input/txt/1728.txt 1 4054 lasts 61
661 ../../data/input/txt/1728.txt 2 2111 hour 53
661 ../../data/input/txt/1728.txt 3 568 power 56
662 ../../data/input/txt/1729.txt 0 450 face 86
662 ../../data/input/txt/1729.txt 1 1403 choose 64
662 ../../data/input/txt/1729.txt 2 662 miss 88
662 ../../data/input/txt/1729.txt 3 2784 absent 89
662 ../../data/input/txt/1729.txt 4 58 hundred 71
662 ../../data/input/txt/1729.txt 5 2536 years 93
662 ../../data/input/txt/1729.txt 6 4645 rode 66
663 ../../data/input/txt/173.txt 0 260 breast 71
663 ../../data/input/txt/173.txt 1 676 fit 71
663 ../../data/input/txt/173.txt 2 1717 pearls 82
663 ../../data/input/txt/173.txt 3 431 brow 32
663 ../../data/input/txt/173.txt 4 676 fit 82
663 ../../data/input/txt/173.txt 5 4978 thrones 86
663 ../../data/input/txt/173.txt 6 3202 crest 68
663 ../../data/input/txt/173.txt 7 676 fit 82
663 ../../data/input/txt/173.txt 8 156 home 3
663 ../../data/input/txt/173.txt 9 145 build 78
663 ../../data/input/txt/173.txt 10 409 sweet 59
663 ../../data/input/txt/173.txt 11 3333 twigs 82
663 ../../data/input/txt/173.txt 12 8 twine 48
663 ../../data/input/txt/173.txt 13 2478 perennial 17
663 ../../data/input/txt/173.txt 14 813 nest 82
664 ../../data/input/txt/1730.txt 0 832 deed 28
664 ../../data/input/txt/1730.txt 1 4292 knocks 27
664 ../../data/input/txt/1730.txt 2 357 thought 65
664 ../../data/input/txt/1730.txt 3 4292 knocks 76
664 ../../data/input/txt/1730.txt 4 4979 manufactoring 15
664 ../../data/input/txt/1730.txt 5 1210 spot 71
664 ../../data/input/txt/1730.txt 6 156 home 3
664 ../../data/input/txt/1730.txt 7 2420 act 11
664 ../../data/input/txt/1730.txt 8 1809 entombed 60
664 ../../data/input/txt/1730.txt 9 252 ear 76
664 ../../data/input/txt/1730.txt 10 167 it's 35
664 ../../data/input/txt/1730.txt 11 4980 audible 15
665 ../../data/input/txt/1731.txt 0 607 root 46
665 ../../data/input/txt/1731.txt 1 1956 sound 65
665 ../../data/input/txt/1731.txt 2 557 deep 53
665 ../../data/input/txt/1731.txt 3 4785 firmamental 46
665 ../../data/input/txt/1731.txt 4 4981 product 17
665 ../../data/input/txt/1731.txt 5 4120 airs 94
665 ../../data/input/txt/1731.txt 6 2792 oceans 99
665 ../../data/input/txt/1731.txt 7 4982 mediterranean 53
665 ../../data/input/txt/1731.txt 8 4983 intonations 39
665 ../../data/input/txt/1731.txt 9 4984 current's 6
665 ../../data/input/txt/1731.txt 10 252 ear 34
665 ../../data/input/txt/1731.txt 11 4985 maritime 46
665 ../../data/input/txt/1731.txt 12 1545 conviction 17
665 ../../data/input/txt/1731.txt 13 1042 atmosphere 65
666 ../../data/input/txt/1732.txt 0 1800 defrauded 11
667 ../../data/input/txt/1733.txt 0 1800 defrauded 11
667 ../../data/input/txt/1733.txt 1 499 stay 14
667 ../../data/input/txt/1733.txt 2 1675 steal 73
667 ../../data/input/txt/1733.txt 3 4986 restitutes 21
667 ../../data/input/txt/1733.txt 4 409 sweet 59
667 ../../data/input/txt/1733.txt 5 4987 secreted 14
668 ../../data/input/txt/1734.txt 0 26 single 77
668 ../../data/input/txt/1734.txt 1 2554 plank 43
668 ../../data/input/txt/1734.txt 2 1276 saved 73
668 ../../data/input/txt/1734.txt 3 4988 personally 25
668 ../../data/input/txt/1734.txt 4 224 knew 91
668 ../../data/input/txt/1734.txt 5 4989 sinking 10
668 ../../data/input/txt/1734.txt 6 327 sky 29
668 ../../data/input/txt/1734.txt 7 4990 twixt 96
668 ../../data/input/txt/1734.txt 8 1825 billows 75
668 ../../data/input/txt/1734.txt 9 1526 circumference 77
668 ../../data/input/txt/1734.txt 10 3838 sweeping 13
668 ../../data/input/txt/1734.txt 11 4991 idly 13
668 ../../data/input/txt/1734.txt 12 4992 swaying 13
668 ../../data/input/txt/1734.txt 13 2554 plank 43
668 ../../data/input/txt/1734.txt 14 4993 responsible 76
668 ../../data/input/txt/1734.txt 15 3527 nought 74
668 ../../data/input/txt/1734.txt 16 3243 sudden 66
668 ../../data/input/txt/1734.txt 17 2527 freight 13
668 ../../data/input/txt/1734.txt 18 4260 assumed 66
668 ../../data/input/txt/1734.txt 19 2085 bumble 23
668 ../../data/input/txt/1734.txt 20 2650 harrowing 92
668 ../../data/input/txt/1734.txt 21 3691 event 13
668 ../../data/input/txt/1734.txt 22 4994 transpiring 94
668 ../../data/input/txt/1734.txt 23 518 grass 25
668 ../../data/input/txt/1734.txt 24 4196 wring 13
668 ../../data/input/txt/1734.txt 25 2769 wandering 13
668 ../../data/input/txt/1734.txt 26 1505 alas 77
669 ../../data/input/txt/1735.txt 0 4995 longing 11
669 ../../data/input/txt/1735.txt 1 815 seed 58
669 ../../data/input/txt/1735.txt 2 4996 wrestles 42
669 ../../data/input/txt/1735.txt 3 954 ground 11
669 ../../data/input/txt/1735.txt 4 4997 believing 12
669 ../../data/input/txt/1735.txt 5 4998 intercede 58
669 ../../data/input/txt/1735.txt 6 862 length 53
669 ../../data/input/txt/1735.txt 7 1253 found 11
669 ../../data/input/txt/1735.txt 8 2111 hour 53
669 ../../data/input/txt/1735.txt 9 4575 clime 35
669 ../../data/input/txt/1735.txt 10 3300 circumstance 53
669 ../../data/input/txt/1735.txt 11 836 unknown 58
669 ../../data/input/txt/1735.txt 12 451 achieved 93
